"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.55,"2021-09-11","3 wk ahead inc death",646,"2021-08-23"
"GM","quantile",0.6,"2021-09-11","3 wk ahead inc death",694,"2021-08-23"
"GM","quantile",0.65,"2021-09-11","3 wk ahead inc death",733,"2021-08-23"
"GM","quantile",0.7,"2021-09-11","3 wk ahead inc death",778,"2021-08-23"
"GM","quantile",0.75,"2021-09-11","3 wk ahead inc death",839,"2021-08-23"
"GM","quantile",0.8,"2021-09-11","3 wk ahead inc death",911,"2021-08-23"
"GM","quantile",0.85,"2021-09-11","3 wk ahead inc death",974,"2021-08-23"
"GM","quantile",0.9,"2021-09-11","3 wk ahead inc death",1066,"2021-08-23"
"GM","quantile",0.95,"2021-09-11","3 wk ahead inc death",1264,"2021-08-23"
"GM","quantile",0.975,"2021-09-11","3 wk ahead inc death",1500,"2021-08-23"
"GM","quantile",0.99,"2021-09-11","3 wk ahead inc death",1792,"2021-08-23"
"GM","quantile",0.01,"2021-09-18","4 wk ahead inc death",196,"2021-08-23"
"GM","quantile",0.025,"2021-09-18","4 wk ahead inc death",241,"2021-08-23"
"GM","quantile",0.05,"2021-09-18","4 wk ahead inc death",275,"2021-08-23"
"GM","quantile",0.1,"2021-09-18","4 wk ahead inc death",358,"2021-08-23"
"GM","quantile",0.15,"2021-09-18","4 wk ahead inc death",407,"2021-08-23"
"GM","quantile",0.2,"2021-09-18","4 wk ahead inc death",450,"2021-08-23"
"GM","quantile",0.25,"2021-09-18","4 wk ahead inc death",489,"2021-08-23"
"GM","quantile",0.3,"2021-09-18","4 wk ahead inc death",525,"2021-08-23"
"GM","quantile",0.35,"2021-09-18","4 wk ahead inc death",563,"2021-08-23"
"GM","quantile",0.4,"2021-09-18","4 wk ahead inc death",601,"2021-08-23"
"GM","quantile",0.45,"2021-09-18","4 wk ahead inc death",647,"2021-08-23"
"GM","quantile",0.5,"2021-09-18","4 wk ahead inc death",681,"2021-08-23"
"GM","quantile",0.55,"2021-09-18","4 wk ahead inc death",735,"2021-08-23"
"GM","quantile",0.6,"2021-09-18","4 wk ahead inc death",780,"2021-08-23"
"GM","quantile",0.65,"2021-09-18","4 wk ahead inc death",830,"2021-08-23"
"GM","quantile",0.7,"2021-09-18","4 wk ahead inc death",886,"2021-08-23"
"GM","quantile",0.75,"2021-09-18","4 wk ahead inc death",955,"2021-08-23"
"GM","quantile",0.8,"2021-09-18","4 wk ahead inc death",1024,"2021-08-23"
"GM","quantile",0.85,"2021-09-18","4 wk ahead inc death",1147,"2021-08-23"
"GM","quantile",0.9,"2021-09-18","4 wk ahead inc death",1314,"2021-08-23"
"GM","quantile",0.95,"2021-09-18","4 wk ahead inc death",1596,"2021-08-23"
"GM","quantile",0.975,"2021-09-18","4 wk ahead inc death",1776,"2021-08-23"
"GM","quantile",0.99,"2021-09-18","4 wk ahead inc death",2139,"2021-08-23"
"GM","point",NA,"2021-08-28","1 wk ahead inc death",323,"2021-08-23"
"GM","point",NA,"2021-09-04","2 wk ahead inc death",470,"2021-08-23"
"GM","point",NA,"2021-09-11","3 wk ahead inc death",608,"2021-08-23"
"GM","point",NA,"2021-09-18","4 wk ahead inc death",681,"2021-08-23"
