"target","target_end_date","location","type","quantile","value","forecast_date"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.8,56,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.85,59,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.9,62,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.95,68,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.975,73,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","quantile",0.99,80,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.01,17,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.025,20,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.05,21,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.1,24,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.15,26,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.2,27,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.25,29,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.3,30,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.35,31,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.4,33,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.45,34,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.5,35,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.55,36,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.6,38,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.65,39,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.7,41,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.75,43,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.8,45,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.85,48,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.9,52,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.95,58,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.975,63,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","quantile",0.99,71,"2021-07-05"
"1 wk ahead inc death","2021-07-10","PL","point",NA,84,"2021-07-05"
"2 wk ahead inc death","2021-07-17","PL","point",NA,63,"2021-07-05"
"3 wk ahead inc death","2021-07-24","PL","point",NA,46,"2021-07-05"
"4 wk ahead inc death","2021-07-31","PL","point",NA,35,"2021-07-05"
