"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.15,418,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.2,427,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.25,435,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.3,442,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.35,448,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.4,455,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.45,461,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.5,467,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.55,474,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.6,480,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.65,487,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.7,494,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.75,502,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.8,511,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.85,522,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.9,536,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.95,557,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.975,576,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","quantile",0.99,599,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.01,356,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.025,375,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.05,392,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.1,412,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.15,427,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.2,439,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.25,449,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.3,459,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.35,468,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.4,477,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.45,486,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.5,494,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.55,503,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.6,512,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.65,522,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.7,532,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.75,543,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.8,556,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.85,572,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.9,592,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.95,623,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.975,651,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","quantile",0.99,686,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.01,332,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.025,354,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.05,374,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.1,398,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.15,416,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.2,430,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.25,443,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.3,454,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.35,466,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.4,476,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.45,487,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.5,498,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.55,509,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.6,520,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.65,532,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.7,545,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.75,560,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.8,576,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.85,596,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.9,622,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.95,663,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.975,700,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","quantile",0.99,746,"2021-09-20"
"1 wk ahead inc death","2021-09-25","GM","point",NA,410,"2021-09-20"
"2 wk ahead inc death","2021-10-02","GM","point",NA,467,"2021-09-20"
"3 wk ahead inc death","2021-10-09","GM","point",NA,494,"2021-09-20"
"4 wk ahead inc death","2021-10-16","GM","point",NA,498,"2021-09-20"
