"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.35,4
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.4,5
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.45,6
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.5,7
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.55,9
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.6,11
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.65,13
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.7,15
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.75,18
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.8,23
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.85,28
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.9,34
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.95,46
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.975,63
"PL","2022-05-22","2022-06-18","4 wk ahead inc death","quantile",0.99,85
