"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.3,24
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.35,27
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.4,32
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.45,36
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.5,42
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.55,48
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.6,56
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.65,64
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.7,74
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.75,89
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.8,107
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.85,128
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.9,153
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.95,201
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.975,264
"PL","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.99,346
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","point",NA,36
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.01,3
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.025,5
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.05,6
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.1,8
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.15,10
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.2,12
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.25,15
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.3,18
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.35,22
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.4,26
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.45,31
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.5,36
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.55,44
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.6,52
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.65,62
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.7,74
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.75,91
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.8,113
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.85,140
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.9,174
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.95,238
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.975,327
"PL","2022-05-01","2022-05-28","4 wk ahead inc death","quantile",0.99,449
