date,location_name,location,value
2020-08-13,Poland,PL,1830.0
2020-08-14,Dolnoslaskie,PL72,163.0
2020-08-14,Kujawsko-Pomorskie,PL73,50.0
2020-08-14,Lubelskie,PL75,21.0
2020-08-14,Lubuskie,PL76,12.0
2020-08-14,Lodzkie,PL74,218.0
2020-08-14,Malopolskie,PL77,82.0
2020-08-14,Mazowieckie,PL78,391.0
2020-08-14,Opolskie,PL79,58.0
2020-08-14,Podkarpackie,PL80,73.0
2020-08-14,Podlaskie,PL81,24.0
2020-08-14,Pomorskie,PL82,40.0
2020-08-14,Slaskie,PL83,428.0
2020-08-14,Swietokrzyskie,PL84,46.0
2020-08-14,Warminsko-Mazurskie,PL85,3.0
2020-08-14,Wielkopolskie,PL86,211.0
2020-08-14,Zachodniopomorskie,PL87,23.0
2020-08-14,Poland,PL,1843.0
2020-08-15,Dolnoslaskie,PL72,164.0
2020-08-15,Kujawsko-Pomorskie,PL73,50.0
2020-08-15,Lubelskie,PL75,21.0
2020-08-15,Lubuskie,PL76,12.0
2020-08-15,Lodzkie,PL74,223.0
2020-08-15,Malopolskie,PL77,84.0
2020-08-15,Mazowieckie,PL78,391.0
2020-08-15,Opolskie,PL79,58.0
2020-08-15,Podkarpackie,PL80,74.0
2020-08-15,Podlaskie,PL81,25.0
2020-08-15,Pomorskie,PL82,40.0
2020-08-15,Slaskie,PL83,430.0
2020-08-15,Swietokrzyskie,PL84,47.0
2020-08-15,Warminsko-Mazurskie,PL85,3.0
2020-08-15,Wielkopolskie,PL86,213.0
2020-08-15,Zachodniopomorskie,PL87,23.0
2020-08-15,Poland,PL,1858.0
2020-08-16,Dolnoslaskie,PL72,164.0
2020-08-16,Kujawsko-Pomorskie,PL73,51.0
2020-08-16,Lubelskie,PL75,22.0
2020-08-16,Lubuskie,PL76,12.0
2020-08-16,Lodzkie,PL74,223.0
2020-08-16,Malopolskie,PL77,86.0
2020-08-16,Mazowieckie,PL78,391.0
2020-08-16,Opolskie,PL79,59.0
2020-08-16,Podkarpackie,PL80,75.0
2020-08-16,Podlaskie,PL81,25.0
2020-08-16,Pomorskie,PL82,40.0
2020-08-16,Slaskie,PL83,434.0
2020-08-16,Swietokrzyskie,PL84,47.0
2020-08-16,Warminsko-Mazurskie,PL85,3.0
2020-08-16,Wielkopolskie,PL86,214.0
2020-08-16,Zachodniopomorskie,PL87,23.0
2020-08-16,Poland,PL,1869.0
2020-08-17,Dolnoslaskie,PL72,164.0
2020-08-17,Kujawsko-Pomorskie,PL73,51.0
2020-08-17,Lubelskie,PL75,22.0
2020-08-17,Lubuskie,PL76,12.0
2020-08-17,Lodzkie,PL74,223.0
2020-08-17,Malopolskie,PL77,92.0
2020-08-17,Mazowieckie,PL78,392.0
2020-08-17,Opolskie,PL79,59.0
2020-08-17,Podkarpackie,PL80,75.0
2020-08-17,Podlaskie,PL81,26.0
2020-08-17,Pomorskie,PL82,40.0
2020-08-17,Slaskie,PL83,434.0
2020-08-17,Swietokrzyskie,PL84,47.0
2020-08-17,Warminsko-Mazurskie,PL85,3.0
2020-08-17,Wielkopolskie,PL86,214.0
2020-08-17,Zachodniopomorskie,PL87,23.0
2020-08-17,Poland,PL,1877.0
2020-08-18,Dolnoslaskie,PL72,164.0
2020-08-18,Kujawsko-Pomorskie,PL73,51.0
2020-08-18,Lubelskie,PL75,22.0
2020-08-18,Lubuskie,PL76,12.0
2020-08-18,Lodzkie,PL74,223.0
2020-08-18,Malopolskie,PL77,96.0
2020-08-18,Mazowieckie,PL78,392.0
2020-08-18,Opolskie,PL79,59.0
2020-08-18,Podkarpackie,PL80,75.0
2020-08-18,Podlaskie,PL81,27.0
2020-08-18,Pomorskie,PL82,41.0
2020-08-18,Slaskie,PL83,436.0
2020-08-18,Swietokrzyskie,PL84,47.0
2020-08-18,Warminsko-Mazurskie,PL85,3.0
2020-08-18,Wielkopolskie,PL86,214.0
2020-08-18,Zachodniopomorskie,PL87,23.0
2020-08-18,Poland,PL,1885.0
2020-08-19,Dolnoslaskie,PL72,164.0
2020-08-19,Kujawsko-Pomorskie,PL73,51.0
2020-08-19,Lubelskie,PL75,23.0
2020-08-19,Lubuskie,PL76,12.0
2020-08-19,Lodzkie,PL74,223.0
2020-08-19,Malopolskie,PL77,97.0
2020-08-19,Mazowieckie,PL78,392.0
2020-08-19,Opolskie,PL79,59.0
2020-08-19,Podkarpackie,PL80,75.0
2020-08-19,Podlaskie,PL81,27.0
2020-08-19,Pomorskie,PL82,41.0
2020-08-19,Slaskie,PL83,443.0
2020-08-19,Swietokrzyskie,PL84,48.0
2020-08-19,Warminsko-Mazurskie,PL85,3.0
2020-08-19,Wielkopolskie,PL86,215.0
2020-08-19,Zachodniopomorskie,PL87,23.0
2020-08-19,Poland,PL,1896.0
2020-08-20,Dolnoslaskie,PL72,164.0
2020-08-20,Kujawsko-Pomorskie,PL73,51.0
2020-08-20,Lubelskie,PL75,23.0
2020-08-20,Lubuskie,PL76,12.0
2020-08-20,Lodzkie,PL74,224.0
2020-08-20,Malopolskie,PL77,99.0
2020-08-20,Mazowieckie,PL78,394.0
2020-08-20,Opolskie,PL79,60.0
2020-08-20,Podkarpackie,PL80,76.0
2020-08-20,Podlaskie,PL81,27.0
2020-08-20,Pomorskie,PL82,41.0
2020-08-20,Slaskie,PL83,449.0
2020-08-20,Swietokrzyskie,PL84,48.0
2020-08-20,Warminsko-Mazurskie,PL85,4.0
2020-08-20,Wielkopolskie,PL86,216.0
2020-08-20,Zachodniopomorskie,PL87,25.0
2020-08-20,Poland,PL,1913.0
2020-08-21,Dolnoslaskie,PL72,165.0
2020-08-21,Kujawsko-Pomorskie,PL73,51.0
2020-08-21,Lubelskie,PL75,23.0
2020-08-21,Lubuskie,PL76,12.0
2020-08-21,Lodzkie,PL74,225.0
2020-08-21,Malopolskie,PL77,100.0
2020-08-21,Mazowieckie,PL78,394.0
2020-08-21,Opolskie,PL79,60.0
2020-08-21,Podkarpackie,PL80,77.0
2020-08-21,Podlaskie,PL81,29.0
2020-08-21,Pomorskie,PL82,42.0
2020-08-21,Slaskie,PL83,451.0
2020-08-21,Swietokrzyskie,PL84,48.0
2020-08-21,Warminsko-Mazurskie,PL85,5.0
2020-08-21,Wielkopolskie,PL86,216.0
2020-08-21,Zachodniopomorskie,PL87,27.0
2020-08-21,Poland,PL,1925.0
2020-08-22,Dolnoslaskie,PL72,166.0
2020-08-22,Kujawsko-Pomorskie,PL73,51.0
2020-08-22,Lubelskie,PL75,23.0
2020-08-22,Lubuskie,PL76,13.0
2020-08-22,Lodzkie,PL74,225.0
2020-08-22,Malopolskie,PL77,102.0
2020-08-22,Mazowieckie,PL78,396.0
2020-08-22,Opolskie,PL79,60.0
2020-08-22,Podkarpackie,PL80,78.0
2020-08-22,Podlaskie,PL81,29.0
2020-08-22,Pomorskie,PL82,43.0
2020-08-22,Slaskie,PL83,454.0
2020-08-22,Swietokrzyskie,PL84,48.0
2020-08-22,Warminsko-Mazurskie,PL85,5.0
2020-08-22,Wielkopolskie,PL86,218.0
2020-08-22,Zachodniopomorskie,PL87,27.0
2020-08-22,Poland,PL,1938.0
2020-08-23,Dolnoslaskie,PL72,166.0
2020-08-23,Kujawsko-Pomorskie,PL73,51.0
2020-08-23,Lubelskie,PL75,23.0
2020-08-23,Lubuskie,PL76,13.0
2020-08-23,Lodzkie,PL74,226.0
2020-08-23,Malopolskie,PL77,105.0
2020-08-23,Mazowieckie,PL78,398.0
2020-08-23,Opolskie,PL79,60.0
2020-08-23,Podkarpackie,PL80,79.0
2020-08-23,Podlaskie,PL81,29.0
2020-08-23,Pomorskie,PL82,43.0
2020-08-23,Slaskie,PL83,459.0
2020-08-23,Swietokrzyskie,PL84,49.0
2020-08-23,Warminsko-Mazurskie,PL85,5.0
2020-08-23,Wielkopolskie,PL86,218.0
2020-08-23,Zachodniopomorskie,PL87,27.0
2020-08-23,Poland,PL,1951.0
2020-08-24,Dolnoslaskie,PL72,166.0
2020-08-24,Kujawsko-Pomorskie,PL73,51.0
2020-08-24,Lubelskie,PL75,23.0
2020-08-24,Lubuskie,PL76,13.0
2020-08-24,Lodzkie,PL74,226.0
2020-08-24,Malopolskie,PL77,105.0
2020-08-24,Mazowieckie,PL78,400.0
2020-08-24,Opolskie,PL79,60.0
2020-08-24,Podkarpackie,PL80,79.0
2020-08-24,Podlaskie,PL81,29.0
2020-08-24,Pomorskie,PL82,44.0
2020-08-24,Slaskie,PL83,460.0
2020-08-24,Swietokrzyskie,PL84,49.0
2020-08-24,Warminsko-Mazurskie,PL85,5.0
2020-08-24,Wielkopolskie,PL86,218.0
2020-08-24,Zachodniopomorskie,PL87,27.0
2020-08-24,Poland,PL,1955.0
2020-08-25,Dolnoslaskie,PL72,166.0
2020-08-25,Kujawsko-Pomorskie,PL73,52.0
2020-08-25,Lubelskie,PL75,23.0
2020-08-25,Lubuskie,PL76,13.0
2020-08-25,Lodzkie,PL74,229.0
2020-08-25,Malopolskie,PL77,106.0
2020-08-25,Mazowieckie,PL78,400.0
2020-08-25,Opolskie,PL79,60.0
2020-08-25,Podkarpackie,PL80,79.0
2020-08-25,Podlaskie,PL81,29.0
2020-08-25,Pomorskie,PL82,44.0
2020-08-25,Slaskie,PL83,460.0
2020-08-25,Swietokrzyskie,PL84,49.0
2020-08-25,Warminsko-Mazurskie,PL85,5.0
2020-08-25,Wielkopolskie,PL86,218.0
2020-08-25,Zachodniopomorskie,PL87,27.0
2020-08-25,Poland,PL,1960.0
2020-08-26,Dolnoslaskie,PL72,167.0
2020-08-26,Kujawsko-Pomorskie,PL73,53.0
2020-08-26,Lubelskie,PL75,23.0
2020-08-26,Lubuskie,PL76,13.0
2020-08-26,Lodzkie,PL74,231.0
2020-08-26,Malopolskie,PL77,109.0
2020-08-26,Mazowieckie,PL78,401.0
2020-08-26,Opolskie,PL79,60.0
2020-08-26,Podkarpackie,PL80,79.0
2020-08-26,Podlaskie,PL81,29.0
2020-08-26,Pomorskie,PL82,44.0
2020-08-26,Slaskie,PL83,465.0
2020-08-26,Swietokrzyskie,PL84,49.0
2020-08-26,Warminsko-Mazurskie,PL85,7.0
2020-08-26,Wielkopolskie,PL86,220.0
2020-08-26,Zachodniopomorskie,PL87,27.0
2020-08-26,Poland,PL,1977.0
2020-08-27,Dolnoslaskie,PL72,169.0
2020-08-27,Kujawsko-Pomorskie,PL73,53.0
2020-08-27,Lubelskie,PL75,24.0
2020-08-27,Lubuskie,PL76,13.0
2020-08-27,Lodzkie,PL74,233.0
2020-08-27,Malopolskie,PL77,115.0
2020-08-27,Mazowieckie,PL78,403.0
2020-08-27,Opolskie,PL79,60.0
2020-08-27,Podkarpackie,PL80,79.0
2020-08-27,Podlaskie,PL81,29.0
2020-08-27,Pomorskie,PL82,44.0
2020-08-27,Slaskie,PL83,469.0
2020-08-27,Swietokrzyskie,PL84,49.0
2020-08-27,Warminsko-Mazurskie,PL85,7.0
2020-08-27,Wielkopolskie,PL86,220.0
2020-08-27,Zachodniopomorskie,PL87,27.0
2020-08-27,Poland,PL,1994.0
2020-08-28,Dolnoslaskie,PL72,171.0
2020-08-28,Kujawsko-Pomorskie,PL73,53.0
2020-08-28,Lubelskie,PL75,24.0
2020-08-28,Lubuskie,PL76,14.0
2020-08-28,Lodzkie,PL74,235.0
2020-08-28,Malopolskie,PL77,118.0
2020-08-28,Mazowieckie,PL78,403.0
2020-08-28,Opolskie,PL79,60.0
2020-08-28,Podkarpackie,PL80,81.0
2020-08-28,Podlaskie,PL81,29.0
2020-08-28,Pomorskie,PL82,44.0
2020-08-28,Slaskie,PL83,473.0
2020-08-28,Swietokrzyskie,PL84,49.0
2020-08-28,Warminsko-Mazurskie,PL85,8.0
2020-08-28,Wielkopolskie,PL86,220.0
2020-08-28,Zachodniopomorskie,PL87,27.0
2020-08-28,Poland,PL,2009.0
2020-08-29,Dolnoslaskie,PL72,171.0
2020-08-29,Kujawsko-Pomorskie,PL73,54.0
2020-08-29,Lubelskie,PL75,24.0
2020-08-29,Lubuskie,PL76,14.0
2020-08-29,Lodzkie,PL74,235.0
2020-08-29,Malopolskie,PL77,122.0
2020-08-29,Mazowieckie,PL78,404.0
2020-08-29,Opolskie,PL79,60.0
2020-08-29,Podkarpackie,PL80,81.0
2020-08-29,Podlaskie,PL81,30.0
2020-08-29,Pomorskie,PL82,44.0
2020-08-29,Slaskie,PL83,474.0
2020-08-29,Swietokrzyskie,PL84,49.0
2020-08-29,Warminsko-Mazurskie,PL85,8.0
2020-08-29,Wielkopolskie,PL86,221.0
2020-08-29,Zachodniopomorskie,PL87,27.0
2020-08-29,Poland,PL,2018.0
2020-08-30,Dolnoslaskie,PL72,171.0
2020-08-30,Kujawsko-Pomorskie,PL73,54.0
2020-08-30,Lubelskie,PL75,24.0
2020-08-30,Lubuskie,PL76,14.0
2020-08-30,Lodzkie,PL74,235.0
2020-08-30,Malopolskie,PL77,124.0
2020-08-30,Mazowieckie,PL78,406.0
2020-08-30,Opolskie,PL79,60.0
2020-08-30,Podkarpackie,PL80,82.0
2020-08-30,Podlaskie,PL81,30.0
2020-08-30,Pomorskie,PL82,44.0
2020-08-30,Slaskie,PL83,477.0
2020-08-30,Swietokrzyskie,PL84,50.0
2020-08-30,Warminsko-Mazurskie,PL85,9.0
2020-08-30,Wielkopolskie,PL86,225.0
2020-08-30,Zachodniopomorskie,PL87,27.0
2020-08-30,Poland,PL,2032.0
2020-08-31,Dolnoslaskie,PL72,171.0
2020-08-31,Kujawsko-Pomorskie,PL73,54.0
2020-08-31,Lubelskie,PL75,24.0
2020-08-31,Lubuskie,PL76,14.0
2020-08-31,Lodzkie,PL74,235.0
2020-08-31,Malopolskie,PL77,124.0
2020-08-31,Mazowieckie,PL78,407.0
2020-08-31,Opolskie,PL79,60.0
2020-08-31,Podkarpackie,PL80,82.0
2020-08-31,Podlaskie,PL81,30.0
2020-08-31,Pomorskie,PL82,44.0
2020-08-31,Slaskie,PL83,477.0
2020-08-31,Swietokrzyskie,PL84,50.0
2020-08-31,Warminsko-Mazurskie,PL85,9.0
2020-08-31,Wielkopolskie,PL86,225.0
2020-08-31,Zachodniopomorskie,PL87,27.0
2020-08-31,Poland,PL,2033.0
2020-09-01,Dolnoslaskie,PL72,171.0
2020-09-01,Kujawsko-Pomorskie,PL73,54.0
2020-09-01,Lubelskie,PL75,24.0
2020-09-01,Lubuskie,PL76,14.0
2020-09-01,Lodzkie,PL74,235.0
2020-09-01,Malopolskie,PL77,125.0
2020-09-01,Mazowieckie,PL78,407.0
2020-09-01,Opolskie,PL79,61.0
2020-09-01,Podkarpackie,PL80,82.0
2020-09-01,Podlaskie,PL81,30.0
2020-09-01,Pomorskie,PL82,47.0
2020-09-01,Slaskie,PL83,478.0
2020-09-01,Swietokrzyskie,PL84,50.0
2020-09-01,Warminsko-Mazurskie,PL85,9.0
2020-09-01,Wielkopolskie,PL86,225.0
2020-09-01,Zachodniopomorskie,PL87,27.0
2020-09-01,Poland,PL,2039.0
2020-09-02,Dolnoslaskie,PL72,173.0
2020-09-02,Kujawsko-Pomorskie,PL73,54.0
2020-09-02,Lubelskie,PL75,24.0
2020-09-02,Lubuskie,PL76,14.0
2020-09-02,Lodzkie,PL74,236.0
2020-09-02,Malopolskie,PL77,128.0
2020-09-02,Mazowieckie,PL78,411.0
2020-09-02,Opolskie,PL79,62.0
2020-09-02,Podkarpackie,PL80,82.0
2020-09-02,Podlaskie,PL81,31.0
2020-09-02,Pomorskie,PL82,47.0
2020-09-02,Slaskie,PL83,485.0
2020-09-02,Swietokrzyskie,PL84,50.0
2020-09-02,Warminsko-Mazurskie,PL85,9.0
2020-09-02,Wielkopolskie,PL86,225.0
2020-09-02,Zachodniopomorskie,PL87,27.0
2020-09-02,Poland,PL,2058.0
2020-09-03,Dolnoslaskie,PL72,173.0
2020-09-03,Kujawsko-Pomorskie,PL73,54.0
2020-09-03,Lubelskie,PL75,24.0
2020-09-03,Lubuskie,PL76,14.0
2020-09-03,Lodzkie,PL74,237.0
2020-09-03,Malopolskie,PL77,133.0
2020-09-03,Mazowieckie,PL78,411.0
2020-09-03,Opolskie,PL79,63.0
2020-09-03,Podkarpackie,PL80,84.0
2020-09-03,Podlaskie,PL81,32.0
2020-09-03,Pomorskie,PL82,47.0
2020-09-03,Slaskie,PL83,493.0
2020-09-03,Swietokrzyskie,PL84,51.0
2020-09-03,Warminsko-Mazurskie,PL85,9.0
2020-09-03,Wielkopolskie,PL86,226.0
2020-09-03,Zachodniopomorskie,PL87,27.0
2020-09-03,Poland,PL,2078.0
2020-09-04,Dolnoslaskie,PL72,173.0
2020-09-04,Kujawsko-Pomorskie,PL73,54.0
2020-09-04,Lubelskie,PL75,25.0
2020-09-04,Lubuskie,PL76,15.0
2020-09-04,Lodzkie,PL74,238.0
2020-09-04,Malopolskie,PL77,136.0
2020-09-04,Mazowieckie,PL78,413.0
2020-09-04,Opolskie,PL79,63.0
2020-09-04,Podkarpackie,PL80,86.0
2020-09-04,Podlaskie,PL81,32.0
2020-09-04,Pomorskie,PL82,48.0
2020-09-04,Slaskie,PL83,496.0
2020-09-04,Swietokrzyskie,PL84,51.0
2020-09-04,Warminsko-Mazurskie,PL85,9.0
2020-09-04,Wielkopolskie,PL86,226.0
2020-09-04,Zachodniopomorskie,PL87,27.0
2020-09-04,Poland,PL,2092.0
2020-09-05,Dolnoslaskie,PL72,173.0
2020-09-05,Kujawsko-Pomorskie,PL73,54.0
2020-09-05,Lubelskie,PL75,25.0
2020-09-05,Lubuskie,PL76,15.0
2020-09-05,Lodzkie,PL74,238.0
2020-09-05,Malopolskie,PL77,139.0
2020-09-05,Mazowieckie,PL78,413.0
2020-09-05,Opolskie,PL79,63.0
2020-09-05,Podkarpackie,PL80,86.0
2020-09-05,Podlaskie,PL81,32.0
2020-09-05,Pomorskie,PL82,48.0
2020-09-05,Slaskie,PL83,497.0
2020-09-05,Swietokrzyskie,PL84,52.0
2020-09-05,Warminsko-Mazurskie,PL85,9.0
2020-09-05,Wielkopolskie,PL86,228.0
2020-09-05,Zachodniopomorskie,PL87,28.0
2020-09-05,Poland,PL,2100.0
2020-09-06,Dolnoslaskie,PL72,173.0
2020-09-06,Kujawsko-Pomorskie,PL73,54.0
2020-09-06,Lubelskie,PL75,25.0
2020-09-06,Lubuskie,PL76,15.0
2020-09-06,Lodzkie,PL74,239.0
2020-09-06,Malopolskie,PL77,146.0
2020-09-06,Mazowieckie,PL78,413.0
2020-09-06,Opolskie,PL79,64.0
2020-09-06,Podkarpackie,PL80,88.0
2020-09-06,Podlaskie,PL81,32.0
2020-09-06,Pomorskie,PL82,49.0
2020-09-06,Slaskie,PL83,497.0
2020-09-06,Swietokrzyskie,PL84,52.0
2020-09-06,Warminsko-Mazurskie,PL85,9.0
2020-09-06,Wielkopolskie,PL86,229.0
2020-09-06,Zachodniopomorskie,PL87,28.0
2020-09-06,Poland,PL,2113.0
2020-09-07,Dolnoslaskie,PL72,173.0
2020-09-07,Kujawsko-Pomorskie,PL73,54.0
2020-09-07,Lubelskie,PL75,25.0
2020-09-07,Lubuskie,PL76,15.0
2020-09-07,Lodzkie,PL74,239.0
2020-09-07,Malopolskie,PL77,146.0
2020-09-07,Mazowieckie,PL78,414.0
2020-09-07,Opolskie,PL79,64.0
2020-09-07,Podkarpackie,PL80,89.0
2020-09-07,Podlaskie,PL81,32.0
2020-09-07,Pomorskie,PL82,49.0
2020-09-07,Slaskie,PL83,501.0
2020-09-07,Swietokrzyskie,PL84,52.0
2020-09-07,Warminsko-Mazurskie,PL85,9.0
2020-09-07,Wielkopolskie,PL86,230.0
2020-09-07,Zachodniopomorskie,PL87,28.0
2020-09-07,Poland,PL,2120.0
2020-09-08,Dolnoslaskie,PL72,173.0
2020-09-08,Kujawsko-Pomorskie,PL73,54.0
2020-09-08,Lubelskie,PL75,26.0
2020-09-08,Lubuskie,PL76,15.0
2020-09-08,Lodzkie,PL74,240.0
2020-09-08,Malopolskie,PL77,146.0
2020-09-08,Mazowieckie,PL78,414.0
2020-09-08,Opolskie,PL79,64.0
2020-09-08,Podkarpackie,PL80,90.0
2020-09-08,Podlaskie,PL81,32.0
2020-09-08,Pomorskie,PL82,49.0
2020-09-08,Slaskie,PL83,501.0
2020-09-08,Swietokrzyskie,PL84,52.0
2020-09-08,Warminsko-Mazurskie,PL85,9.0
2020-09-08,Wielkopolskie,PL86,230.0
2020-09-08,Zachodniopomorskie,PL87,28.0
2020-09-08,Poland,PL,2123.0
2020-09-09,Dolnoslaskie,PL72,173.0
2020-09-09,Kujawsko-Pomorskie,PL73,54.0
2020-09-09,Lubelskie,PL75,26.0
2020-09-09,Lubuskie,PL76,15.0
2020-09-09,Lodzkie,PL74,241.0
2020-09-09,Malopolskie,PL77,149.0
2020-09-09,Mazowieckie,PL78,418.0
2020-09-09,Opolskie,PL79,64.0
2020-09-09,Podkarpackie,PL80,92.0
2020-09-09,Podlaskie,PL81,32.0
2020-09-09,Pomorskie,PL82,49.0
2020-09-09,Slaskie,PL83,503.0
2020-09-09,Swietokrzyskie,PL84,52.0
2020-09-09,Warminsko-Mazurskie,PL85,9.0
2020-09-09,Wielkopolskie,PL86,230.0
2020-09-09,Zachodniopomorskie,PL87,28.0
2020-09-09,Poland,PL,2135.0
2020-09-10,Dolnoslaskie,PL72,173.0
2020-09-10,Kujawsko-Pomorskie,PL73,54.0
2020-09-10,Lubelskie,PL75,27.0
2020-09-10,Lubuskie,PL76,16.0
2020-09-10,Lodzkie,PL74,241.0
2020-09-10,Malopolskie,PL77,150.0
2020-09-10,Mazowieckie,PL78,419.0
2020-09-10,Opolskie,PL79,64.0
2020-09-10,Podkarpackie,PL80,93.0
2020-09-10,Podlaskie,PL81,32.0
2020-09-10,Pomorskie,PL82,50.0
2020-09-10,Slaskie,PL83,506.0
2020-09-10,Swietokrzyskie,PL84,53.0
2020-09-10,Warminsko-Mazurskie,PL85,9.0
2020-09-10,Wielkopolskie,PL86,231.0
2020-09-10,Zachodniopomorskie,PL87,28.0
2020-09-10,Poland,PL,2146.0
2020-09-11,Dolnoslaskie,PL72,174.0
2020-09-11,Kujawsko-Pomorskie,PL73,54.0
2020-09-11,Lubelskie,PL75,28.0
2020-09-11,Lubuskie,PL76,16.0
2020-09-11,Lodzkie,PL74,243.0
2020-09-11,Malopolskie,PL77,150.0
2020-09-11,Mazowieckie,PL78,420.0
2020-09-11,Opolskie,PL79,64.0
2020-09-11,Podkarpackie,PL80,93.0
2020-09-11,Podlaskie,PL81,33.0
2020-09-11,Pomorskie,PL82,50.0
2020-09-11,Slaskie,PL83,507.0
2020-09-11,Swietokrzyskie,PL84,53.0
2020-09-11,Warminsko-Mazurskie,PL85,9.0
2020-09-11,Wielkopolskie,PL86,236.0
2020-09-11,Zachodniopomorskie,PL87,28.0
2020-09-11,Poland,PL,2158.0
2020-09-12,Dolnoslaskie,PL72,174.0
2020-09-12,Kujawsko-Pomorskie,PL73,54.0
2020-09-12,Lubelskie,PL75,29.0
2020-09-12,Lubuskie,PL76,16.0
2020-09-12,Lodzkie,PL74,244.0
2020-09-12,Malopolskie,PL77,153.0
2020-09-12,Mazowieckie,PL78,421.0
2020-09-12,Opolskie,PL79,64.0
2020-09-12,Podkarpackie,PL80,93.0
2020-09-12,Podlaskie,PL81,33.0
2020-09-12,Pomorskie,PL82,50.0
2020-09-12,Slaskie,PL83,509.0
2020-09-12,Swietokrzyskie,PL84,53.0
2020-09-12,Warminsko-Mazurskie,PL85,9.0
2020-09-12,Wielkopolskie,PL86,238.0
2020-09-12,Zachodniopomorskie,PL87,28.0
2020-09-12,Poland,PL,2168.0
2020-09-13,Dolnoslaskie,PL72,176.0
2020-09-13,Kujawsko-Pomorskie,PL73,55.0
2020-09-13,Lubelskie,PL75,29.0
2020-09-13,Lubuskie,PL76,16.0
2020-09-13,Lodzkie,PL74,245.0
2020-09-13,Malopolskie,PL77,153.0
2020-09-13,Mazowieckie,PL78,423.0
2020-09-13,Opolskie,PL79,66.0
2020-09-13,Podkarpackie,PL80,94.0
2020-09-13,Podlaskie,PL81,33.0
2020-09-13,Pomorskie,PL82,50.0
2020-09-13,Slaskie,PL83,512.0
2020-09-13,Swietokrzyskie,PL84,53.0
2020-09-13,Warminsko-Mazurskie,PL85,9.0
2020-09-13,Wielkopolskie,PL86,239.0
2020-09-13,Zachodniopomorskie,PL87,28.0
2020-09-13,Poland,PL,2181.0
2020-09-14,Dolnoslaskie,PL72,176.0
2020-09-14,Kujawsko-Pomorskie,PL73,55.0
2020-09-14,Lubelskie,PL75,30.0
2020-09-14,Lubuskie,PL76,16.0
2020-09-14,Lodzkie,PL74,245.0
2020-09-14,Malopolskie,PL77,155.0
2020-09-14,Mazowieckie,PL78,424.0
2020-09-14,Opolskie,PL79,66.0
2020-09-14,Podkarpackie,PL80,96.0
2020-09-14,Podlaskie,PL81,33.0
2020-09-14,Pomorskie,PL82,50.0
2020-09-14,Slaskie,PL83,512.0
2020-09-14,Swietokrzyskie,PL84,53.0
2020-09-14,Warminsko-Mazurskie,PL85,9.0
2020-09-14,Wielkopolskie,PL86,239.0
2020-09-14,Zachodniopomorskie,PL87,28.0
2020-09-14,Poland,PL,2187.0
2020-09-15,Dolnoslaskie,PL72,177.0
2020-09-15,Kujawsko-Pomorskie,PL73,55.0
2020-09-15,Lubelskie,PL75,30.0
2020-09-15,Lubuskie,PL76,16.0
2020-09-15,Lodzkie,PL74,245.0
2020-09-15,Malopolskie,PL77,158.0
2020-09-15,Mazowieckie,PL78,425.0
2020-09-15,Opolskie,PL79,67.0
2020-09-15,Podkarpackie,PL80,100.0
2020-09-15,Podlaskie,PL81,36.0
2020-09-15,Pomorskie,PL82,50.0
2020-09-15,Slaskie,PL83,512.0
2020-09-15,Swietokrzyskie,PL84,53.0
2020-09-15,Warminsko-Mazurskie,PL85,9.0
2020-09-15,Wielkopolskie,PL86,241.0
2020-09-15,Zachodniopomorskie,PL87,28.0
2020-09-15,Poland,PL,2202.0
2020-09-16,Dolnoslaskie,PL72,177.0
2020-09-16,Kujawsko-Pomorskie,PL73,57.0
2020-09-16,Lubelskie,PL75,30.0
2020-09-16,Lubuskie,PL76,16.0
2020-09-16,Lodzkie,PL74,248.0
2020-09-16,Malopolskie,PL77,162.0
2020-09-16,Mazowieckie,PL78,426.0
2020-09-16,Opolskie,PL79,70.0
2020-09-16,Podkarpackie,PL80,101.0
2020-09-16,Podlaskie,PL81,37.0
2020-09-16,Pomorskie,PL82,51.0
2020-09-16,Slaskie,PL83,515.0
2020-09-16,Swietokrzyskie,PL84,53.0
2020-09-16,Warminsko-Mazurskie,PL85,9.0
2020-09-16,Wielkopolskie,PL86,244.0
2020-09-16,Zachodniopomorskie,PL87,30.0
2020-09-16,Poland,PL,2226.0
2020-09-17,Dolnoslaskie,PL72,177.0
2020-09-17,Kujawsko-Pomorskie,PL73,57.0
2020-09-17,Lubelskie,PL75,30.0
2020-09-17,Lubuskie,PL76,16.0
2020-09-17,Lodzkie,PL74,250.0
2020-09-17,Malopolskie,PL77,162.0
2020-09-17,Mazowieckie,PL78,427.0
2020-09-17,Opolskie,PL79,71.0
2020-09-17,Podkarpackie,PL80,103.0
2020-09-17,Podlaskie,PL81,37.0
2020-09-17,Pomorskie,PL82,52.0
2020-09-17,Slaskie,PL83,517.0
2020-09-17,Swietokrzyskie,PL84,53.0
2020-09-17,Warminsko-Mazurskie,PL85,9.0
2020-09-17,Wielkopolskie,PL86,245.0
2020-09-17,Zachodniopomorskie,PL87,30.0
2020-09-17,Poland,PL,2236.0
2020-09-18,Dolnoslaskie,PL72,177.0
2020-09-18,Kujawsko-Pomorskie,PL73,57.0
2020-09-18,Lubelskie,PL75,30.0
2020-09-18,Lubuskie,PL76,16.0
