date,location_name,location,value
2020-06-12,Kujawsko-Pomorskie,PL73,2
2020-06-12,Lubelskie,PL75,2
2020-06-12,Lubuskie,PL76,0
2020-06-12,Lodzkie,PL74,73
2020-06-12,Malopolskie,PL77,9
2020-06-12,Mazowieckie,PL78,54
2020-06-12,Opolskie,PL79,3
2020-06-12,Podkarpackie,PL80,2
2020-06-12,Podlaskie,PL81,9
2020-06-12,Pomorskie,PL82,0
2020-06-12,Slaskie,PL83,157
2020-06-12,Swietokrzyskie,PL84,5
2020-06-12,Warminsko-Mazurskie,PL85,4
2020-06-12,Wielkopolskie,PL86,27
2020-06-12,Zachodniopomorskie,PL87,2
2020-06-12,Poland,PL,359
2020-06-13,Dolnoslaskie,PL72,1
2020-06-13,Kujawsko-Pomorskie,PL73,2
2020-06-13,Lubelskie,PL75,2
2020-06-13,Lubuskie,PL76,1
2020-06-13,Lodzkie,PL74,90
2020-06-13,Malopolskie,PL77,13
2020-06-13,Mazowieckie,PL78,68
2020-06-13,Opolskie,PL79,9
2020-06-13,Podkarpackie,PL80,8
2020-06-13,Podlaskie,PL81,17
2020-06-13,Pomorskie,PL82,2
2020-06-13,Slaskie,PL83,138
2020-06-13,Swietokrzyskie,PL84,11
2020-06-13,Warminsko-Mazurskie,PL85,0
2020-06-13,Wielkopolskie,PL86,12
2020-06-13,Zachodniopomorskie,PL87,2
2020-06-13,Poland,PL,376
2020-06-14,Dolnoslaskie,PL72,17
2020-06-14,Kujawsko-Pomorskie,PL73,4
2020-06-14,Lubelskie,PL75,6
2020-06-14,Lubuskie,PL76,1
2020-06-14,Lodzkie,PL74,37
2020-06-14,Malopolskie,PL77,18
2020-06-14,Mazowieckie,PL78,66
2020-06-14,Opolskie,PL79,18
2020-06-14,Podkarpackie,PL80,16
2020-06-14,Podlaskie,PL81,9
2020-06-14,Pomorskie,PL82,6
2020-06-14,Slaskie,PL83,209
2020-06-14,Swietokrzyskie,PL84,2
2020-06-14,Warminsko-Mazurskie,PL85,0
2020-06-14,Wielkopolskie,PL86,24
2020-06-14,Zachodniopomorskie,PL87,7
2020-06-14,Poland,PL,440
2020-06-15,Dolnoslaskie,PL72,0
2020-06-15,Kujawsko-Pomorskie,PL73,12
2020-06-15,Lubelskie,PL75,13
2020-06-15,Lubuskie,PL76,1
2020-06-15,Lodzkie,PL74,39
2020-06-15,Malopolskie,PL77,16
2020-06-15,Mazowieckie,PL78,52
2020-06-15,Opolskie,PL79,5
2020-06-15,Podkarpackie,PL80,20
2020-06-15,Podlaskie,PL81,23
2020-06-15,Pomorskie,PL82,1
2020-06-15,Slaskie,PL83,160
2020-06-15,Swietokrzyskie,PL84,13
2020-06-15,Warminsko-Mazurskie,PL85,1
2020-06-15,Wielkopolskie,PL86,14
2020-06-15,Zachodniopomorskie,PL87,5
2020-06-15,Poland,PL,375
2020-06-16,Dolnoslaskie,PL72,0
2020-06-16,Kujawsko-Pomorskie,PL73,0
2020-06-16,Lubelskie,PL75,1
2020-06-16,Lubuskie,PL76,1
2020-06-16,Lodzkie,PL74,73
2020-06-16,Malopolskie,PL77,9
2020-06-16,Mazowieckie,PL78,56
2020-06-16,Opolskie,PL79,8
2020-06-16,Podkarpackie,PL80,14
2020-06-16,Podlaskie,PL81,13
2020-06-16,Pomorskie,PL82,0
2020-06-16,Slaskie,PL83,188
2020-06-16,Swietokrzyskie,PL84,14
2020-06-16,Warminsko-Mazurskie,PL85,0
2020-06-16,Wielkopolskie,PL86,17
2020-06-16,Zachodniopomorskie,PL87,2
2020-06-16,Poland,PL,396
2020-06-17,Dolnoslaskie,PL72,11
2020-06-17,Kujawsko-Pomorskie,PL73,1
2020-06-17,Lubelskie,PL75,9
2020-06-17,Lubuskie,PL76,0
2020-06-17,Lodzkie,PL74,62
2020-06-17,Malopolskie,PL77,12
2020-06-17,Mazowieckie,PL78,36
2020-06-17,Opolskie,PL79,8
2020-06-17,Podkarpackie,PL80,13
2020-06-17,Podlaskie,PL81,7
2020-06-17,Pomorskie,PL82,2
2020-06-17,Slaskie,PL83,216
2020-06-17,Swietokrzyskie,PL84,11
2020-06-17,Warminsko-Mazurskie,PL85,6
2020-06-17,Wielkopolskie,PL86,8
2020-06-17,Zachodniopomorskie,PL87,5
2020-06-17,Poland,PL,407
2020-06-18,Dolnoslaskie,PL72,36
2020-06-18,Kujawsko-Pomorskie,PL73,3
2020-06-18,Lubelskie,PL75,11
2020-06-18,Lubuskie,PL76,7
2020-06-18,Lodzkie,PL74,64
2020-06-18,Malopolskie,PL77,23
2020-06-18,Mazowieckie,PL78,57
2020-06-18,Opolskie,PL79,7
2020-06-18,Podkarpackie,PL80,19
2020-06-18,Podlaskie,PL81,18
2020-06-18,Pomorskie,PL82,6
2020-06-18,Slaskie,PL83,158
2020-06-18,Swietokrzyskie,PL84,22
2020-06-18,Warminsko-Mazurskie,PL85,4
2020-06-18,Wielkopolskie,PL86,12
2020-06-18,Zachodniopomorskie,PL87,3
2020-06-18,Poland,PL,450
2020-06-19,Dolnoslaskie,PL72,11
2020-06-19,Kujawsko-Pomorskie,PL73,11
2020-06-19,Lubelskie,PL75,6
2020-06-19,Lubuskie,PL76,0
2020-06-19,Lodzkie,PL74,75
2020-06-19,Malopolskie,PL77,12
2020-06-19,Mazowieckie,PL78,44
2020-06-19,Opolskie,PL79,6
2020-06-19,Podkarpackie,PL80,12
2020-06-19,Podlaskie,PL81,13
2020-06-19,Pomorskie,PL82,3
2020-06-19,Slaskie,PL83,88
2020-06-19,Swietokrzyskie,PL84,18
2020-06-19,Warminsko-Mazurskie,PL85,6
2020-06-19,Wielkopolskie,PL86,9
2020-06-19,Zachodniopomorskie,PL87,0
2020-06-19,Poland,PL,314
2020-06-20,Dolnoslaskie,PL72,13
2020-06-20,Kujawsko-Pomorskie,PL73,3
2020-06-20,Lubelskie,PL75,15
2020-06-20,Lubuskie,PL76,0
2020-06-20,Lodzkie,PL74,63
2020-06-20,Malopolskie,PL77,13
2020-06-20,Mazowieckie,PL78,84
2020-06-20,Opolskie,PL79,10
2020-06-20,Podkarpackie,PL80,13
2020-06-20,Podlaskie,PL81,14
2020-06-20,Pomorskie,PL82,2
2020-06-20,Slaskie,PL83,91
2020-06-20,Swietokrzyskie,PL84,11
2020-06-20,Warminsko-Mazurskie,PL85,5
2020-06-20,Wielkopolskie,PL86,11
2020-06-20,Zachodniopomorskie,PL87,4
2020-06-20,Poland,PL,352
2020-06-21,Dolnoslaskie,PL72,13
2020-06-21,Kujawsko-Pomorskie,PL73,5
2020-06-21,Lubelskie,PL75,5
2020-06-21,Lubuskie,PL76,3
2020-06-21,Lodzkie,PL74,44
2020-06-21,Malopolskie,PL77,23
2020-06-21,Mazowieckie,PL78,52
2020-06-21,Opolskie,PL79,4
2020-06-21,Podkarpackie,PL80,7
2020-06-21,Podlaskie,PL81,15
2020-06-21,Pomorskie,PL82,2
2020-06-21,Slaskie,PL83,114
2020-06-21,Swietokrzyskie,PL84,11
2020-06-21,Warminsko-Mazurskie,PL85,2
2020-06-21,Wielkopolskie,PL86,8
2020-06-21,Zachodniopomorskie,PL87,1
2020-06-21,Poland,PL,309
2020-06-22,Dolnoslaskie,PL72,2
2020-06-22,Kujawsko-Pomorskie,PL73,3
2020-06-22,Lubelskie,PL75,11
2020-06-22,Lubuskie,PL76,1
2020-06-22,Lodzkie,PL74,43
2020-06-22,Malopolskie,PL77,16
2020-06-22,Mazowieckie,PL78,39
2020-06-22,Opolskie,PL79,14
2020-06-22,Podkarpackie,PL80,13
2020-06-22,Podlaskie,PL81,15
2020-06-22,Pomorskie,PL82,12
2020-06-22,Slaskie,PL83,128
2020-06-22,Swietokrzyskie,PL84,6
2020-06-22,Warminsko-Mazurskie,PL85,0
2020-06-22,Wielkopolskie,PL86,7
2020-06-22,Zachodniopomorskie,PL87,1
2020-06-22,Poland,PL,311
2020-06-23,Dolnoslaskie,PL72,4
2020-06-23,Kujawsko-Pomorskie,PL73,0
2020-06-23,Lubelskie,PL75,5
2020-06-23,Lubuskie,PL76,1
2020-06-23,Lodzkie,PL74,48
2020-06-23,Malopolskie,PL77,6
2020-06-23,Mazowieckie,PL78,33
2020-06-23,Opolskie,PL79,0
2020-06-23,Podkarpackie,PL80,8
2020-06-23,Podlaskie,PL81,23
2020-06-23,Pomorskie,PL82,2
2020-06-23,Slaskie,PL83,130
2020-06-23,Swietokrzyskie,PL84,15
2020-06-23,Warminsko-Mazurskie,PL85,2
2020-06-23,Wielkopolskie,PL86,19
2020-06-23,Zachodniopomorskie,PL87,0
2020-06-23,Poland,PL,296
2020-06-24,Dolnoslaskie,PL72,10
2020-06-24,Kujawsko-Pomorskie,PL73,0
2020-06-24,Lubelskie,PL75,4
2020-06-24,Lubuskie,PL76,0
2020-06-24,Lodzkie,PL74,40
2020-06-24,Malopolskie,PL77,2
2020-06-24,Mazowieckie,PL78,40
2020-06-24,Opolskie,PL79,5
2020-06-24,Podkarpackie,PL80,8
2020-06-24,Podlaskie,PL81,10
2020-06-24,Pomorskie,PL82,19
2020-06-24,Slaskie,PL83,129
2020-06-24,Swietokrzyskie,PL84,2
2020-06-24,Warminsko-Mazurskie,PL85,2
2020-06-24,Wielkopolskie,PL86,27
2020-06-24,Zachodniopomorskie,PL87,2
2020-06-24,Poland,PL,300
2020-06-25,Dolnoslaskie,PL72,11
2020-06-25,Kujawsko-Pomorskie,PL73,1
2020-06-25,Lubelskie,PL75,4
2020-06-25,Lubuskie,PL76,0
2020-06-25,Lodzkie,PL74,39
2020-06-25,Malopolskie,PL77,5
2020-06-25,Mazowieckie,PL78,33
2020-06-25,Opolskie,PL79,9
2020-06-25,Podkarpackie,PL80,12
2020-06-25,Podlaskie,PL81,13
2020-06-25,Pomorskie,PL82,7
2020-06-25,Slaskie,PL83,108
2020-06-25,Swietokrzyskie,PL84,21
2020-06-25,Warminsko-Mazurskie,PL85,10
2020-06-25,Wielkopolskie,PL86,17
2020-06-25,Zachodniopomorskie,PL87,4
2020-06-25,Poland,PL,294
2020-06-26,Dolnoslaskie,PL72,6
2020-06-26,Kujawsko-Pomorskie,PL73,8
2020-06-26,Lubelskie,PL75,5
2020-06-26,Lubuskie,PL76,1
2020-06-26,Lodzkie,PL74,34
2020-06-26,Malopolskie,PL77,11
2020-06-26,Mazowieckie,PL78,25
2020-06-26,Opolskie,PL79,23
2020-06-26,Podkarpackie,PL80,12
2020-06-26,Podlaskie,PL81,14
2020-06-26,Pomorskie,PL82,3
2020-06-26,Slaskie,PL83,125
2020-06-26,Swietokrzyskie,PL84,8
2020-06-26,Warminsko-Mazurskie,PL85,4
2020-06-26,Wielkopolskie,PL86,9
2020-06-26,Zachodniopomorskie,PL87,1
2020-06-26,Poland,PL,289
2020-06-27,Dolnoslaskie,PL72,18
2020-06-27,Kujawsko-Pomorskie,PL73,0
2020-06-27,Lubelskie,PL75,3
2020-06-27,Lubuskie,PL76,1
2020-06-27,Lodzkie,PL74,20
2020-06-27,Malopolskie,PL77,17
2020-06-27,Mazowieckie,PL78,45
2020-06-27,Opolskie,PL79,3
2020-06-27,Podkarpackie,PL80,14
2020-06-27,Podlaskie,PL81,15
2020-06-27,Pomorskie,PL82,3
2020-06-27,Slaskie,PL83,96
2020-06-27,Swietokrzyskie,PL84,2
2020-06-27,Warminsko-Mazurskie,PL85,9
2020-06-27,Wielkopolskie,PL86,35
2020-06-27,Zachodniopomorskie,PL87,4
2020-06-27,Poland,PL,285
2020-06-28,Dolnoslaskie,PL72,6
2020-06-28,Kujawsko-Pomorskie,PL73,5
2020-06-28,Lubelskie,PL75,10
2020-06-28,Lubuskie,PL76,2
2020-06-28,Lodzkie,PL74,49
2020-06-28,Malopolskie,PL77,10
2020-06-28,Mazowieckie,PL78,41
2020-06-28,Opolskie,PL79,21
2020-06-28,Podkarpackie,PL80,18
2020-06-28,Podlaskie,PL81,9
2020-06-28,Pomorskie,PL82,4
2020-06-28,Slaskie,PL83,81
2020-06-28,Swietokrzyskie,PL84,14
2020-06-28,Warminsko-Mazurskie,PL85,0
2020-06-28,Wielkopolskie,PL86,48
2020-06-28,Zachodniopomorskie,PL87,1
2020-06-28,Poland,PL,319
2020-06-29,Dolnoslaskie,PL72,2
2020-06-29,Kujawsko-Pomorskie,PL73,3
2020-06-29,Lubelskie,PL75,10
2020-06-29,Lubuskie,PL76,0
2020-06-29,Lodzkie,PL74,26
2020-06-29,Malopolskie,PL77,18
2020-06-29,Mazowieckie,PL78,32
2020-06-29,Opolskie,PL79,19
2020-06-29,Podkarpackie,PL80,14
2020-06-29,Podlaskie,PL81,19
2020-06-29,Pomorskie,PL82,4
2020-06-29,Slaskie,PL83,30
2020-06-29,Swietokrzyskie,PL84,10
2020-06-29,Warminsko-Mazurskie,PL85,4
2020-06-29,Wielkopolskie,PL86,2
2020-06-29,Zachodniopomorskie,PL87,0
2020-06-29,Poland,PL,193
2020-06-30,Dolnoslaskie,PL72,3
2020-06-30,Kujawsko-Pomorskie,PL73,0
2020-06-30,Lubelskie,PL75,9
2020-06-30,Lubuskie,PL76,0
2020-06-30,Lodzkie,PL74,21
2020-06-30,Malopolskie,PL77,16
2020-06-30,Mazowieckie,PL78,27
2020-06-30,Opolskie,PL79,8
2020-06-30,Podkarpackie,PL80,12
2020-06-30,Podlaskie,PL81,17
2020-06-30,Pomorskie,PL82,9
2020-06-30,Slaskie,PL83,78
2020-06-30,Swietokrzyskie,PL84,14
2020-06-30,Warminsko-Mazurskie,PL85,2
2020-06-30,Wielkopolskie,PL86,31
2020-06-30,Zachodniopomorskie,PL87,0
2020-06-30,Poland,PL,247
2020-07-01,Dolnoslaskie,PL72,6
2020-07-01,Kujawsko-Pomorskie,PL73,3
2020-07-01,Lubelskie,PL75,0
2020-07-01,Lubuskie,PL76,2
2020-07-01,Lodzkie,PL74,17
2020-07-01,Malopolskie,PL77,44
2020-07-01,Mazowieckie,PL78,21
2020-07-01,Opolskie,PL79,1
2020-07-01,Podkarpackie,PL80,2
2020-07-01,Podlaskie,PL81,20
2020-07-01,Pomorskie,PL82,1
2020-07-01,Slaskie,PL83,84
2020-07-01,Swietokrzyskie,PL84,8
2020-07-01,Warminsko-Mazurskie,PL85,2
2020-07-01,Wielkopolskie,PL86,26
2020-07-01,Zachodniopomorskie,PL87,2
2020-07-01,Poland,PL,239
2020-07-02,Dolnoslaskie,PL72,5
2020-07-02,Kujawsko-Pomorskie,PL73,4
2020-07-02,Lubelskie,PL75,7
2020-07-02,Lubuskie,PL76,0
2020-07-02,Lodzkie,PL74,10
2020-07-02,Malopolskie,PL77,18
2020-07-02,Mazowieckie,PL78,20
2020-07-02,Opolskie,PL79,7
2020-07-02,Podkarpackie,PL80,20
2020-07-02,Podlaskie,PL81,5
2020-07-02,Pomorskie,PL82,0
2020-07-02,Slaskie,PL83,169
2020-07-02,Swietokrzyskie,PL84,4
2020-07-02,Warminsko-Mazurskie,PL85,6
2020-07-02,Wielkopolskie,PL86,107
2020-07-02,Zachodniopomorskie,PL87,0
2020-07-02,Poland,PL,382
2020-07-03,Dolnoslaskie,PL72,6
2020-07-03,Kujawsko-Pomorskie,PL73,2
2020-07-03,Lubelskie,PL75,6
2020-07-03,Lubuskie,PL76,0
2020-07-03,Lodzkie,PL74,52
2020-07-03,Malopolskie,PL77,29
2020-07-03,Mazowieckie,PL78,45
2020-07-03,Opolskie,PL79,7
2020-07-03,Podkarpackie,PL80,13
2020-07-03,Podlaskie,PL81,6
2020-07-03,Pomorskie,PL82,10
2020-07-03,Slaskie,PL83,148
2020-07-03,Swietokrzyskie,PL84,7
2020-07-03,Warminsko-Mazurskie,PL85,12
2020-07-03,Wielkopolskie,PL86,28
2020-07-03,Zachodniopomorskie,PL87,0
2020-07-03,Poland,PL,371
2020-07-04,Dolnoslaskie,PL72,3
2020-07-04,Kujawsko-Pomorskie,PL73,1
2020-07-04,Lubelskie,PL75,4
2020-07-04,Lubuskie,PL76,0
2020-07-04,Lodzkie,PL74,24
2020-07-04,Malopolskie,PL77,13
2020-07-04,Mazowieckie,PL78,36
2020-07-04,Opolskie,PL79,9
2020-07-04,Podkarpackie,PL80,12
2020-07-04,Podlaskie,PL81,7
2020-07-04,Pomorskie,PL82,4
2020-07-04,Slaskie,PL83,80
2020-07-04,Swietokrzyskie,PL84,13
2020-07-04,Warminsko-Mazurskie,PL85,5
2020-07-04,Wielkopolskie,PL86,46
2020-07-04,Zachodniopomorskie,PL87,2
2020-07-04,Poland,PL,259
2020-07-05,Dolnoslaskie,PL72,3
2020-07-05,Kujawsko-Pomorskie,PL73,0
2020-07-05,Lubelskie,PL75,10
2020-07-05,Lubuskie,PL76,0
2020-07-05,Lodzkie,PL74,21
2020-07-05,Malopolskie,PL77,29
2020-07-05,Mazowieckie,PL78,28
2020-07-05,Opolskie,PL79,3
2020-07-05,Podkarpackie,PL80,40
2020-07-05,Podlaskie,PL81,13
2020-07-05,Pomorskie,PL82,4
2020-07-05,Slaskie,PL83,93
2020-07-05,Swietokrzyskie,PL84,2
2020-07-05,Warminsko-Mazurskie,PL85,4
2020-07-05,Wielkopolskie,PL86,57
2020-07-05,Zachodniopomorskie,PL87,7
2020-07-05,Poland,PL,314
2020-07-06,Dolnoslaskie,PL72,0
2020-07-06,Kujawsko-Pomorskie,PL73,2
2020-07-06,Lubelskie,PL75,14
2020-07-06,Lubuskie,PL76,0
2020-07-06,Lodzkie,PL74,16
2020-07-06,Malopolskie,PL77,17
2020-07-06,Mazowieckie,PL78,17
2020-07-06,Opolskie,PL79,5
2020-07-06,Podkarpackie,PL80,27
2020-07-06,Podlaskie,PL81,2
2020-07-06,Pomorskie,PL82,2
2020-07-06,Slaskie,PL83,87
2020-07-06,Swietokrzyskie,PL84,5
2020-07-06,Warminsko-Mazurskie,PL85,1
2020-07-06,Wielkopolskie,PL86,35
2020-07-06,Zachodniopomorskie,PL87,1
2020-07-06,Poland,PL,231
2020-07-07,Dolnoslaskie,PL72,5
2020-07-07,Kujawsko-Pomorskie,PL73,3
2020-07-07,Lubelskie,PL75,26
2020-07-07,Lubuskie,PL76,1
2020-07-07,Lodzkie,PL74,31
2020-07-07,Malopolskie,PL77,12
2020-07-07,Mazowieckie,PL78,39
2020-07-07,Opolskie,PL79,1
2020-07-07,Podkarpackie,PL80,13
2020-07-07,Podlaskie,PL81,4
2020-07-07,Pomorskie,PL82,1
2020-07-07,Slaskie,PL83,49
2020-07-07,Swietokrzyskie,PL84,10
2020-07-07,Warminsko-Mazurskie,PL85,2
2020-07-07,Wielkopolskie,PL86,8
2020-07-07,Zachodniopomorskie,PL87,0
2020-07-07,Poland,PL,205
2020-07-08,Dolnoslaskie,PL72,9
2020-07-08,Kujawsko-Pomorskie,PL73,1
2020-07-08,Lubelskie,PL75,15
2020-07-08,Lubuskie,PL76,0
2020-07-08,Lodzkie,PL74,9
2020-07-08,Malopolskie,PL77,21
2020-07-08,Mazowieckie,PL78,6
2020-07-08,Opolskie,PL79,3
2020-07-08,Podkarpackie,PL80,17
2020-07-08,Podlaskie,PL81,2
2020-07-08,Pomorskie,PL82,2
2020-07-08,Slaskie,PL83,91
2020-07-08,Swietokrzyskie,PL84,4
2020-07-08,Warminsko-Mazurskie,PL85,1
2020-07-08,Wielkopolskie,PL86,75
2020-07-08,Zachodniopomorskie,PL87,1
2020-07-08,Poland,PL,257
2020-07-09,Dolnoslaskie,PL72,2
2020-07-09,Kujawsko-Pomorskie,PL73,5
2020-07-09,Lubelskie,PL75,10
2020-07-09,Lubuskie,PL76,0
2020-07-09,Lodzkie,PL74,32
2020-07-09,Malopolskie,PL77,28
2020-07-09,Mazowieckie,PL78,37
2020-07-09,Opolskie,PL79,4
2020-07-09,Podkarpackie,PL80,27
2020-07-09,Podlaskie,PL81,7
2020-07-09,Pomorskie,PL82,3
2020-07-09,Slaskie,PL83,96
2020-07-09,Swietokrzyskie,PL84,3
2020-07-09,Warminsko-Mazurskie,PL85,0
2020-07-09,Wielkopolskie,PL86,23
2020-07-09,Zachodniopomorskie,PL87,0
2020-07-09,Poland,PL,277
2020-07-10,Dolnoslaskie,PL72,5
2020-07-10,Kujawsko-Pomorskie,PL73,3
2020-07-10,Lubelskie,PL75,4
2020-07-10,Lubuskie,PL76,3
2020-07-10,Lodzkie,PL74,22
2020-07-10,Malopolskie,PL77,35
2020-07-10,Mazowieckie,PL78,50
2020-07-10,Opolskie,PL79,6
2020-07-10,Podkarpackie,PL80,7
2020-07-10,Podlaskie,PL81,6
2020-07-10,Pomorskie,PL82,0
2020-07-10,Slaskie,PL83,84
2020-07-10,Swietokrzyskie,PL84,5
2020-07-10,Warminsko-Mazurskie,PL85,3
2020-07-10,Wielkopolskie,PL86,28
2020-07-10,Zachodniopomorskie,PL87,1
2020-07-10,Poland,PL,262
2020-07-11,Dolnoslaskie,PL72,13
2020-07-11,Kujawsko-Pomorskie,PL73,1
2020-07-11,Lubelskie,PL75,13
2020-07-11,Lubuskie,PL76,25
2020-07-11,Lodzkie,PL74,16
2020-07-11,Malopolskie,PL77,19
2020-07-11,Mazowieckie,PL78,23
2020-07-11,Opolskie,PL79,9
2020-07-11,Podkarpackie,PL80,16
2020-07-11,Podlaskie,PL81,2
2020-07-11,Pomorskie,PL82,9
2020-07-11,Slaskie,PL83,88
2020-07-11,Swietokrzyskie,PL84,4
2020-07-11,Warminsko-Mazurskie,PL85,2
2020-07-11,Wielkopolskie,PL86,17
2020-07-11,Zachodniopomorskie,PL87,8
2020-07-11,Poland,PL,265
2020-07-12,Dolnoslaskie,PL72,2
2020-07-12,Kujawsko-Pomorskie,PL73,2
2020-07-12,Lubelskie,PL75,14
2020-07-12,Lubuskie,PL76,6
2020-07-12,Lodzkie,PL74,34
2020-07-12,Malopolskie,PL77,53
2020-07-12,Mazowieckie,PL78,45
2020-07-12,Opolskie,PL79,8
2020-07-12,Podkarpackie,PL80,9
2020-07-12,Podlaskie,PL81,2
2020-07-12,Pomorskie,PL82,4
2020-07-12,Slaskie,PL83,77
2020-07-12,Swietokrzyskie,PL84,0
2020-07-12,Warminsko-Mazurskie,PL85,2
2020-07-12,Wielkopolskie,PL86,43
2020-07-12,Zachodniopomorskie,PL87,4
2020-07-12,Poland,PL,305
2020-07-13,Dolnoslaskie,PL72,2
2020-07-13,Kujawsko-Pomorskie,PL73,0
2020-07-13,Lubelskie,PL75,40
2020-07-13,Lubuskie,PL76,48
2020-07-13,Lodzkie,PL74,29
2020-07-13,Malopolskie,PL77,29
2020-07-13,Mazowieckie,PL78,8
2020-07-13,Opolskie,PL79,6
2020-07-13,Podkarpackie,PL80,46
2020-07-13,Podlaskie,PL81,3
2020-07-13,Pomorskie,PL82,5
2020-07-13,Slaskie,PL83,57
2020-07-13,Swietokrzyskie,PL84,3
2020-07-13,Warminsko-Mazurskie,PL85,0
2020-07-13,Wielkopolskie,PL86,94
2020-07-13,Zachodniopomorskie,PL87,0
2020-07-13,Poland,PL,370
2020-07-14,Dolnoslaskie,PL72,1
2020-07-14,Kujawsko-Pomorskie,PL73,0
2020-07-14,Lubelskie,PL75,8
2020-07-14,Lubuskie,PL76,5
2020-07-14,Lodzkie,PL74,18
2020-07-14,Malopolskie,PL77,38
2020-07-14,Mazowieckie,PL78,72
2020-07-14,Opolskie,PL79,1
2020-07-14,Podkarpackie,PL80,62
2020-07-14,Podlaskie,PL81,0
2020-07-14,Pomorskie,PL82,2
2020-07-14,Slaskie,PL83,65
2020-07-14,Swietokrzyskie,PL84,3
2020-07-14,Warminsko-Mazurskie,PL85,2
2020-07-14,Wielkopolskie,PL86,20
2020-07-14,Zachodniopomorskie,PL87,2
2020-07-14,Poland,PL,299
2020-07-15,Dolnoslaskie,PL72,8
2020-07-15,Kujawsko-Pomorskie,PL73,6
2020-07-15,Lubelskie,PL75,12
2020-07-15,Lubuskie,PL76,6
2020-07-15,Lodzkie,PL74,19
2020-07-15,Malopolskie,PL77,44
2020-07-15,Mazowieckie,PL78,28
2020-07-15,Opolskie,PL79,2
2020-07-15,Podkarpackie,PL80,12
2020-07-15,Podlaskie,PL81,1
2020-07-15,Pomorskie,PL82,2
2020-07-15,Slaskie,PL83,72
2020-07-15,Swietokrzyskie,PL84,2
2020-07-15,Warminsko-Mazurskie,PL85,0
2020-07-15,Wielkopolskie,PL86,52
2020-07-15,Zachodniopomorskie,PL87,1
2020-07-15,Poland,PL,267
2020-07-16,Dolnoslaskie,PL72,8
2020-07-16,Kujawsko-Pomorskie,PL73,5
2020-07-16,Lubelskie,PL75,11
2020-07-16,Lubuskie,PL76,12
2020-07-16,Lodzkie,PL74,31
2020-07-16,Malopolskie,PL77,43
2020-07-16,Mazowieckie,PL78,22
2020-07-16,Opolskie,PL79,3
2020-07-16,Podkarpackie,PL80,9
2020-07-16,Podlaskie,PL81,1
2020-07-16,Pomorskie,PL82,0
2020-07-16,Slaskie,PL83,90
2020-07-16,Swietokrzyskie,PL84,3
2020-07-16,Warminsko-Mazurskie,PL85,2
2020-07-16,Wielkopolskie,PL86,20
2020-07-16,Zachodniopomorskie,PL87,4
2020-07-16,Poland,PL,264
2020-07-17,Dolnoslaskie,PL72,26
2020-07-17,Kujawsko-Pomorskie,PL73,6
2020-07-17,Lubelskie,PL75,4
2020-07-17,Lubuskie,PL76,4
2020-07-17,Lodzkie,PL74,38
2020-07-17,Malopolskie,PL77,60
2020-07-17,Mazowieckie,PL78,37
2020-07-17,Opolskie,PL79,4
2020-07-17,Podkarpackie,PL80,36
2020-07-17,Podlaskie,PL81,0
2020-07-17,Pomorskie,PL82,3
2020-07-17,Slaskie,PL83,89
2020-07-17,Swietokrzyskie,PL84,3
2020-07-17,Warminsko-Mazurskie,PL85,0
2020-07-17,Wielkopolskie,PL86,20
2020-07-17,Zachodniopomorskie,PL87,3
2020-07-17,Poland,PL,333
2020-07-18,Dolnoslaskie,PL72,8
2020-07-18,Kujawsko-Pomorskie,PL73,0
2020-07-18,Lubelskie,PL75,11
2020-07-18,Lubuskie,PL76,17
2020-07-18,Lodzkie,PL74,30
2020-07-18,Malopolskie,PL77,70
2020-07-18,Mazowieckie,PL78,36
2020-07-18,Opolskie,PL79,4
2020-07-18,Podkarpackie,PL80,18
2020-07-18,Podlaskie,PL81,4
2020-07-18,Pomorskie,PL82,8
2020-07-18,Slaskie,PL83,86
2020-07-18,Swietokrzyskie,PL84,10
2020-07-18,Warminsko-Mazurskie,PL85,5
2020-07-18,Wielkopolskie,PL86,46
2020-07-18,Zachodniopomorskie,PL87,0
2020-07-18,Poland,PL,353
2020-07-19,Dolnoslaskie,PL72,17
2020-07-19,Kujawsko-Pomorskie,PL73,4
2020-07-19,Lubelskie,PL75,15
2020-07-19,Lubuskie,PL76,6
2020-07-19,Lodzkie,PL74,22
2020-07-19,Malopolskie,PL77,76
2020-07-19,Mazowieckie,PL78,31
2020-07-19,Opolskie,PL79,5
2020-07-19,Podkarpackie,PL80,25
2020-07-19,Podlaskie,PL81,3
2020-07-19,Pomorskie,PL82,15
2020-07-19,Slaskie,PL83,101
2020-07-19,Swietokrzyskie,PL84,0
2020-07-19,Warminsko-Mazurskie,PL85,1
2020-07-19,Wielkopolskie,PL86,10
2020-07-19,Zachodniopomorskie,PL87,8
2020-07-19,Poland,PL,339
2020-07-20,Dolnoslaskie,PL72,9
2020-07-20,Kujawsko-Pomorskie,PL73,3
2020-07-20,Lubelskie,PL75,7
2020-07-20,Lubuskie,PL76,25
2020-07-20,Lodzkie,PL74,36
2020-07-20,Malopolskie,PL77,115
2020-07-20,Mazowieckie,PL78,47
2020-07-20,Opolskie,PL79,8
2020-07-20,Podkarpackie,PL80,17
2020-07-20,Podlaskie,PL81,0
2020-07-20,Pomorskie,PL82,4
2020-07-20,Slaskie,PL83,55
2020-07-20,Swietokrzyskie,PL84,6
