"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","3 wk ahead inc death","quantile",0.35,"2021-08-21","2021-08-02",633
"GM","3 wk ahead inc death","quantile",0.4,"2021-08-21","2021-08-02",672
"GM","3 wk ahead inc death","quantile",0.45,"2021-08-21","2021-08-02",707
"GM","3 wk ahead inc death","quantile",0.5,"2021-08-21","2021-08-02",744
"GM","3 wk ahead inc death","quantile",0.55,"2021-08-21","2021-08-02",784
"GM","3 wk ahead inc death","quantile",0.6,"2021-08-21","2021-08-02",826
"GM","3 wk ahead inc death","quantile",0.65,"2021-08-21","2021-08-02",868
"GM","3 wk ahead inc death","quantile",0.7,"2021-08-21","2021-08-02",938
"GM","3 wk ahead inc death","quantile",0.75,"2021-08-21","2021-08-02",1012
"GM","3 wk ahead inc death","quantile",0.8,"2021-08-21","2021-08-02",1082
"GM","3 wk ahead inc death","quantile",0.85,"2021-08-21","2021-08-02",1182
"GM","3 wk ahead inc death","quantile",0.9,"2021-08-21","2021-08-02",1330
"GM","3 wk ahead inc death","quantile",0.95,"2021-08-21","2021-08-02",1600
"GM","3 wk ahead inc death","quantile",0.975,"2021-08-21","2021-08-02",1871
"GM","3 wk ahead inc death","quantile",0.99,"2021-08-21","2021-08-02",2178
"GM","4 wk ahead inc death","point",NA,"2021-08-28","2021-08-02",1012
"GM","4 wk ahead inc death","quantile",0.01,"2021-08-28","2021-08-02",345
"GM","4 wk ahead inc death","quantile",0.025,"2021-08-28","2021-08-02",388
"GM","4 wk ahead inc death","quantile",0.05,"2021-08-28","2021-08-02",456
"GM","4 wk ahead inc death","quantile",0.1,"2021-08-28","2021-08-02",546
"GM","4 wk ahead inc death","quantile",0.15,"2021-08-28","2021-08-02",620
"GM","4 wk ahead inc death","quantile",0.2,"2021-08-28","2021-08-02",673
"GM","4 wk ahead inc death","quantile",0.25,"2021-08-28","2021-08-02",728
"GM","4 wk ahead inc death","quantile",0.3,"2021-08-28","2021-08-02",778
"GM","4 wk ahead inc death","quantile",0.35,"2021-08-28","2021-08-02",828
"GM","4 wk ahead inc death","quantile",0.4,"2021-08-28","2021-08-02",882
"GM","4 wk ahead inc death","quantile",0.45,"2021-08-28","2021-08-02",940
"GM","4 wk ahead inc death","quantile",0.5,"2021-08-28","2021-08-02",1012
"GM","4 wk ahead inc death","quantile",0.55,"2021-08-28","2021-08-02",1088
"GM","4 wk ahead inc death","quantile",0.6,"2021-08-28","2021-08-02",1146
"GM","4 wk ahead inc death","quantile",0.65,"2021-08-28","2021-08-02",1221
"GM","4 wk ahead inc death","quantile",0.7,"2021-08-28","2021-08-02",1298
"GM","4 wk ahead inc death","quantile",0.75,"2021-08-28","2021-08-02",1411
"GM","4 wk ahead inc death","quantile",0.8,"2021-08-28","2021-08-02",1530
"GM","4 wk ahead inc death","quantile",0.85,"2021-08-28","2021-08-02",1676
"GM","4 wk ahead inc death","quantile",0.9,"2021-08-28","2021-08-02",1908
"GM","4 wk ahead inc death","quantile",0.95,"2021-08-28","2021-08-02",2346
"GM","4 wk ahead inc death","quantile",0.975,"2021-08-28","2021-08-02",2740
"GM","4 wk ahead inc death","quantile",0.99,"2021-08-28","2021-08-02",3250
