"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","3 wk ahead inc case","quantile",0.9,"2021-07-03","2021-06-14",1447.3
"PL","3 wk ahead inc case","quantile",0.95,"2021-07-03","2021-06-14",1750.25
"PL","3 wk ahead inc case","quantile",0.975,"2021-07-03","2021-06-14",2199.975
"PL","3 wk ahead inc case","quantile",0.99,"2021-07-03","2021-06-14",2901.74
"PL","4 wk ahead inc case","point",NA,"2021-07-10","2021-06-14",448
"PL","4 wk ahead inc case","quantile",0.01,"2021-07-10","2021-06-14",26.99
"PL","4 wk ahead inc case","quantile",0.025,"2021-07-10","2021-06-14",55
"PL","4 wk ahead inc case","quantile",0.05,"2021-07-10","2021-06-14",75
"PL","4 wk ahead inc case","quantile",0.1,"2021-07-10","2021-06-14",113.9
"PL","4 wk ahead inc case","quantile",0.15,"2021-07-10","2021-06-14",149.85
"PL","4 wk ahead inc case","quantile",0.2,"2021-07-10","2021-06-14",190
"PL","4 wk ahead inc case","quantile",0.25,"2021-07-10","2021-06-14",235.75
"PL","4 wk ahead inc case","quantile",0.3,"2021-07-10","2021-06-14",262.7
"PL","4 wk ahead inc case","quantile",0.35,"2021-07-10","2021-06-14",305.6
"PL","4 wk ahead inc case","quantile",0.4,"2021-07-10","2021-06-14",351.6
"PL","4 wk ahead inc case","quantile",0.45,"2021-07-10","2021-06-14",395
"PL","4 wk ahead inc case","quantile",0.5,"2021-07-10","2021-06-14",448
"PL","4 wk ahead inc case","quantile",0.55,"2021-07-10","2021-06-14",496
"PL","4 wk ahead inc case","quantile",0.6,"2021-07-10","2021-06-14",563.8
"PL","4 wk ahead inc case","quantile",0.65,"2021-07-10","2021-06-14",643.35
"PL","4 wk ahead inc case","quantile",0.7,"2021-07-10","2021-06-14",737.9
"PL","4 wk ahead inc case","quantile",0.75,"2021-07-10","2021-06-14",847.250000000001
"PL","4 wk ahead inc case","quantile",0.8,"2021-07-10","2021-06-14",997.2
"PL","4 wk ahead inc case","quantile",0.85,"2021-07-10","2021-06-14",1165.55
"PL","4 wk ahead inc case","quantile",0.9,"2021-07-10","2021-06-14",1457.7
"PL","4 wk ahead inc case","quantile",0.95,"2021-07-10","2021-06-14",1942.1
"PL","4 wk ahead inc case","quantile",0.975,"2021-07-10","2021-06-14",2604.125
"PL","4 wk ahead inc case","quantile",0.99,"2021-07-10","2021-06-14",3478.54
